150540,66
14160,66
12,66
354912,66
10681,66
585,66
862,66
8587,66
9806,66
808,66
2062,66
109445,66
269149,66
129,32
177572,66
20352,66
324857,66
10193,66
920,66
863,66
62177,66
425,66
10191,66
260513,66
82690,66
277834,66
127380,66
809,66
812,66
38757,66
93456,66
9502,66
372058,32
953,66
211672,66
62211,66
508442,66
10020,66
301528,66
950,66
330457,66
82702,66
10674,66
4935,32
568124,66
9487,66
9479,66
810,66
3933,66
76492,66
8355,66
328111,66
508943,66
335797,66
35,66
10144,66
137106,1
137106,16
137106,66
128,32
8392,32
49013,66
57800,66
404368,66
14836,66
408,66
11970,66
223702,7
223702,66
10192,66
502356,32
502356,66
295693,66
49519,66
324852,66
315162,66
10527,66
49444,66
38055,66
527774,66
11224,66
37135,66
81188,66
46195,66
11688,66
44896,66
10555,66
166428,66
12230,66
9325,66
508439,66
5255,66
11544,66
80321,66
2300,66
13053,66
22794,66
12092,66
10895,66
159824,66
140300,9
140300,66
10530,66
260514,66
3170,66
856,66
105864,66
10386,66
10198,66
17578,41
17578,66
10009,66
10693,66
9444,66
10340,66
12477,32
10315,66
10882,66
9836,1
10112,66
10545,66
324849,16
324849,66
11360,66
5559,66
7443,65
7443,66
7443,20
508947,66
399174,21
399174,66
569094,66
10865,66
15512,66
9023,66
9928,66
278154,66
17979,66
7518,66
8916,66
6477,66
9732,66
400155,66
11886,66
438695,66
270946,66
9016,66
12429,32
10515,32
379686,66
8965,66
149,32
228161,66
9297,66
9837,66
8920,66
9982,66
378064,32
16859,32
417859,66
9078,66
508965,57
41513,66
529203,66
11619,65
11619,66
10501,66
635302,32
360920,66
153518,19
153518,66
313297,66
136799,66
12244,7
12244,35
12244,66
73723,66
172385,66
15969,66
81,32
438148,66
718789,66
77950,66
12222,66
62214,66
9323,32
9323,65
10948,66
11621,32
109451,66
378236,66
756,66
412117,66
11430,66
400160,20
400160,66
503314,32
9992,20
9992,65
9992,66
23398,66
149870,32
364689,66
11836,66
2310,66
309809,20
1267,66
501929,24
501929,66
431693,66
51739,20
51739,32
51739,66
610150,32
116711,66
7484,66
976573,66
555604,66
9473,66
228326,66
533,65
533,66
12144,66
77174,66
11319,66
10567,66
587807,66
339877,65
339877,45
459151,66
9408,66
10996,66
16690,1
16690,7
16690,66
82703,66
12242,66
10494,32
228165,1
228165,66
332210,66
41216,1
41216,66
481084,7
481084,66
110420,32
4977,32
77931,66
55301,66
9513,65
9513,66
280217,1
280217,16
280217,66
568160,32
446893,66
16866,57
16866,65
16866,66
21032,66
431580,9
431580,32
431580,66
15370,32
14411,66
13700,66
14069,32
198375,32
12180,66
125521,32
45772,7
45772,65
45772,66
24238,1
38142,32
2011,20
2011,66
342473,7
342473,20
19585,66
37797,32
326359,66
11238,66
317442,32
303857,32
183011,66
382322,66
629542,66
482321,65
482321,66
585083,66
381719,1
381719,66
140420,66
242828,32
10982,66
10898,1
10898,7
10898,66
3509,66
15789,1
15789,7
15789,20
291270,66
291270,65
385103,66
26505,20
149871,32
774825,7
774825,66
170687,66
83389,32
151960,66
399106,66
258509,66
454640,19
454640,66
9994,66
227973,66
65759,1
65759,66
43641,66
40662,66
123025,66
12233,66
585511,57
585511,66
55931,32
55931,66
42949,20
446894,66
10715,21
10715,66
126963,32
16577,24
16577,32
16577,66
18491,32
10010,66
15165,7
460793,66
618344,66
315465,32
2114,32
2114,66
142061,66
539681,66
10228,32
14128,32
14128,66
504253,32
137116,66
347201,32
51052,65
51052,66
110416,3
110416,16
110416,20
13179,27
13179,66
20760,66
664767,66
9906,66
560057,66
263109,20
263109,65
263109,66
13761,66
667520,32
170522,3
170522,20
4978,66
359983,66
393559,20
393559,59
560050,9
560050,66
37933,32
10539,66
630656,66
77459,20
586940,20
49948,66
550205,9
550205,66
18269,1
18269,66
13417,66
16119,66
337703,3
337703,20
337703,32
639721,7
639721,66
15015,7
11135,66
675445,66
10957,66
50359,66
13690,66
75258,27
75258,66
13930,66
268531,66
527729,20
9385,20
514754,7
514754,66
420821,66
592350,32
810693,32
13654,66
351044,66
13398,32
14873,66
877269,66
13002,7
13002,66
13929,66
15657,66
647,32
474395,66
16234,66
21348,20
21348,3
21348,35
242643,66
755812,5
755812,7
755812,20
15016,7
15016,66
441130,9
441130,20
441130,29
286192,66
1273,24
1273,66
11639,65
11639,66
7450,66
486589,55
217993,66
92321,32
408220,66
72197,65
9907,21
9907,66
82881,66
15167,7
15167,66
9904,7
9904,66
14919,66
251519,66
455661,66
24480,66
13648,32
297270,66
192577,32
15080,32
507569,32
12610,66
11497,29
11497,65
11497,66
13676,66
274862,16
274862,66
250480,66
13313,7
13313,66
13042,66
926899,65
505262,32
16366,66
175112,66
256835,66
25475,27
25475,66
118406,32
22586,66
15283,32
13205,66
15371,32
615774,66
13377,66
8885,1
8885,3
8885,19
227783,7
227783,55
227783,66
379291,66
400136,32
400136,66
12335,66
69735,66
531,65
13932,66
9662,3
9662,7
9662,20
297556,66
213121,66
44683,27
44683,66
638507,66
9929,20
9929,3
560044,7
28874,32
321528,66
21385,66
666243,45
666243,55
666243,66
10199,65
10199,66
16306,15
16306,20
12589,66
14175,65
14175,66
15137,32
40619,66
366924,66
41515,66
41515,41
293299,66
10837,20
9081,66
713776,66
14813,66
34433,32
32085,66
76589,66
537056,66
51162,66
12599,32
677638,66
458253,66
485942,32
485942,66
218836,66
537061,66
123,57
123,65
123,66
13004,7
13004,66
133121,32
11299,32
20982,32
12140,32
22843,32
618355,66
435129,29
435129,7
435129,35
530,65
21057,32
13394,66
355338,66
18937,66
83564,66
900667,32
39103,32
12448,66
39107,32
11704,66
387592,20
387592,65
387592,66
75629,32
831405,66
175574,66
522478,1
522478,66
73456,66
532,65
44874,66
475215,32
33320,32
68179,7
68179,66
13060,66
523777,7
523777,9
523777,66
430447,32
1083862,32
283566,32
34134,66
15139,66
916224,32
487670,66
396263,32
13413,66
13284,66
1040148,66
770254,1
770254,66
13151,66
10380,66
449406,24
449406,66
370567,65
370567,66
204436,3
204436,20
13283,7
13283,66
614930,7
614930,20
614930,66
15906,66
462883,5
462883,7
462883,66
15567,66
14239,66
471474,66
400157,57
400157,66
13285,66
13931,66
30061,66
390734,32
390734,66
15947,66
50321,66
9642,16
9642,20
11047,20
11047,3
408647,66
79707,32
45162,66
39108,32
287590,32
776305,20
776305,32
846214,66
876716,66
413594,32
23566,7
23566,66
11114,66
3179,66
7249,66
11827,7
77887,66
9948,66
26963,3
26963,20
26963,29
487242,66
13851,32
13851,66
9318,16
9318,20
13187,66
496450,9
496450,20
49953,3
49953,20
44251,32
79218,66
436931,32
39323,32
22855,66
15400,66
726684,5
726684,7
726684,9
39691,66
39691,1
49992,31
24752,32
487672,66
10991,32
234004,7
234004,24
234004,66
13640,66
13925,66
15653,1
15653,66
230222,21
230222,66
13683,66
11837,65
476292,32
51170,66
129533,66
552095,7
126319,3
126319,20
126319,35
408648,66
568012,32
11625,20
11625,21
539517,66
15999,32
736073,66
